customer_id,month,logins,features_used,active_minutes,orphan_flag
CUST01308,2024-08-01,8,3,1011,False
CUST01308,2024-09-01,7,12,116,False
CUST01308,2024-10-01,4,6,644,False
CUST01308,2024-11-01,9,8,1092,False
CUST01308,2024-12-01,8,13,1179,False
CUST01308,2025-01-01,6,12,1170,False
CUST01308,2025-02-01,8,10,980,False
CUST01308,2025-03-01,6,10,193,False
CUST01308,2025-04-01,8,4,472,False
CUST01309,2023-11-01,5,12,665,False
CUST01309,2023-12-01,2,12,187,False
CUST01309,2024-01-01,5,5,35,False
CUST01309,2024-02-01,2,7,55,False
CUST01309,2024-03-01,7,1,714,False
CUST01309,2024-04-01,4,4,721,False
CUST01309,2024-05-01,7,8,585,False
CUST01309,2024-06-01,7,14,700,False
CUST01309,2024-07-01,5,2,917,False
CUST01309,2024-08-01,4,2,508,False
CUST01309,2024-09-01,6,13,1089,False
CUST01309,2024-10-01,8,6,1117,False
CUST01309,2024-11-01,3,11,380,False
CUST01309,2024-12-01,4,6,713,False
CUST01309,2025-01-01,1,3,813,False
CUST01309,2025-02-01,5,9,130,False
CUST01309,2025-03-01,6,14,795,False
CUST01309,2025-04-01,5,10,1059,False
CUST01310,2024-11-01,0,1,655,False
CUST01310,2024-12-01,3,14,730,False
CUST01311,2023-07-01,11,11,548,False
CUST01312,2024-05-01,6,4,1149,False
CUST01312,2024-06-01,0,3,228,False
CUST01312,2024-07-01,6,1,230,False
CUST01312,2024-08-01,5,2,581,False
CUST01312,2024-09-01,3,3,249,False
CUST01312,2024-10-01,3,11,792,False
CUST01312,2024-11-01,1,10,1057,False
CUST01312,2024-12-01,3,14,582,False
CUST01312,2025-01-01,3,9,460,False
CUST01312,2025-02-01,5,11,798,False
CUST01312,2025-03-01,6,7,32,False
CUST01312,2025-04-01,4,11,873,False
CUST01313,2024-05-01,8,3,384,False
CUST01313,2024-06-01,10,4,775,False
CUST01313,2024-07-01,8,11,1027,False
CUST01313,2024-08-01,9,3,962,False
CUST01313,2024-09-01,7,3,659,False
CUST01313,2024-10-01,6,1,142,False
CUST01313,2024-11-01,11,11,1106,False
CUST01313,2024-12-01,6,8,320,False
CUST01313,2025-01-01,10,6,913,False
CUST01313,2025-02-01,8,8,841,False
CUST01313,2025-03-01,4,15,962,False
CUST01313,2025-04-01,8,9,1043,False
CUST01314,2023-07-01,19,1,812,False
CUST01314,2023-08-01,20,12,880,False
CUST01314,2023-09-01,20,7,1050,False
CUST01314,2023-10-01,22,10,1117,False
CUST01314,2023-11-01,21,5,1036,False
CUST01314,2023-12-01,19,13,506,False
CUST01314,2024-01-01,16,11,47,False
CUST01314,2024-02-01,22,7,144,False
CUST01314,2024-03-01,16,8,743,False
CUST01314,2024-04-01,18,1,14,False
CUST01314,2024-05-01,20,12,621,False
CUST01314,2024-06-01,20,11,124,False
CUST01314,2024-07-01,19,9,15,False
CUST01314,2024-08-01,24,2,734,False
CUST01314,2024-09-01,20,15,22,False
CUST01314,2024-10-01,19,1,748,False
CUST01314,2024-11-01,19,11,399,False
CUST01314,2024-12-01,18,5,1119,False
CUST01314,2025-01-01,18,5,386,False
CUST01314,2025-02-01,23,6,682,False
CUST01314,2025-03-01,18,15,139,False
CUST01314,2025-04-01,20,12,914,False
CUST01315,2024-08-01,3,5,386,False
CUST01315,2024-09-01,0,6,1182,False
CUST01315,2024-10-01,3,12,24,False
CUST01315,2024-11-01,2,2,505,False
CUST01315,2024-12-01,6,12,1157,False
CUST01316,2023-03-01,0,5,751,False
CUST01316,2023-04-01,0,4,648,False
CUST01316,2023-05-01,2,11,384,False
CUST01316,2023-06-01,1,2,332,False
CUST01316,2023-07-01,3,3,1150,False
CUST01316,2023-08-01,0,3,464,False
CUST01316,2023-09-01,3,14,1036,False
CUST01316,2023-10-01,4,7,325,False
CUST01316,2023-11-01,6,9,791,False
CUST01316,2023-12-01,0,2,97,False
CUST01316,2024-01-01,1,1,946,False
CUST01316,2024-02-01,2,2,424,False
CUST01316,2024-03-01,4,3,731,False
CUST01316,2024-04-01,3,11,633,False
CUST01316,2024-05-01,0,5,183,False
CUST01316,2024-06-01,2,3,581,False
CUST01316,2024-07-01,0,13,438,False
CUST01316,2024-08-01,2,15,704,False
CUST01316,2024-09-01,1,10,674,False
CUST01316,2024-10-01,0,15,677,False
CUST01316,2024-11-01,1,15,918,False
CUST01316,2024-12-01,2,10,1010,False
CUST01316,2025-01-01,5,5,354,False
CUST01316,2025-02-01,0,9,745,False
CUST01316,2025-03-01,0,6,101,False
CUST01316,2025-04-01,3,3,777,False
CUST01317,2023-10-01,14,1,975,False
CUST01317,2023-11-01,13,8,1151,False
CUST01317,2023-12-01,12,14,1041,False
CUST01317,2024-01-01,10,4,806,False
CUST01317,2024-02-01,11,4,108,False
CUST01317,2024-03-01,15,3,976,False
CUST01317,2024-04-01,14,15,999,False
CUST01318,2023-11-01,5,4,55,False
CUST01318,2023-12-01,5,3,330,False
CUST01318,2024-01-01,5,4,937,False
CUST01318,2024-02-01,4,13,513,False
CUST01318,2024-03-01,6,1,758,False
CUST01318,2024-04-01,4,11,486,False
CUST01318,2024-05-01,5,13,10,False
CUST01318,2024-06-01,7,13,206,False
CUST01318,2024-07-01,0,14,952,False
CUST01318,2024-08-01,7,9,749,False
CUST01318,2024-09-01,3,7,74,False
CUST01318,2024-10-01,1,10,478,False
CUST01318,2024-11-01,5,9,789,False
CUST01318,2024-12-01,5,6,1045,False
CUST01318,2025-01-01,5,3,152,False
CUST01318,2025-02-01,4,14,601,False
CUST01318,2025-03-01,3,15,225,False
CUST01319,2024-04-01,12,15,147,False
CUST01319,2024-05-01,10,14,70,False
CUST01319,2024-06-01,14,2,171,False
CUST01319,2024-07-01,9,9,915,False
CUST01319,2024-08-01,13,10,652,False
CUST01319,2024-09-01,17,8,74,False
CUST01319,2024-10-01,12,1,829,False
CUST01319,2024-11-01,12,14,100,False
CUST01320,2024-11-01,6,10,169,False
CUST01320,2024-12-01,3,9,86,False
CUST01320,2025-01-01,5,10,374,False
CUST01320,2025-02-01,5,14,462,False
CUST01320,2025-03-01,7,7,45,False
CUST01320,2025-04-01,4,8,46,False
CUST01321,2024-08-01,2,6,272,False
CUST01321,2024-09-01,2,13,1151,False
CUST01321,2024-10-01,5,4,154,False
CUST01321,2024-11-01,4,14,676,False
CUST01321,2024-12-01,3,10,1041,False
CUST01321,2025-01-01,5,14,185,False
CUST01321,2025-02-01,4,9,1107,False
CUST01321,2025-03-01,4,7,329,False
CUST01321,2025-04-01,5,11,606,False
CUST01322,2023-02-01,1,9,671,False
CUST01322,2023-03-01,0,4,259,False
CUST01322,2023-04-01,2,14,294,False
CUST01322,2023-05-01,3,11,942,False
CUST01322,2023-06-01,2,4,247,False
CUST01322,2023-07-01,1,14,1162,False
CUST01322,2023-08-01,5,6,578,False
CUST01322,2023-09-01,4,6,585,False
CUST01322,2023-10-01,3,3,122,False
CUST01322,2023-11-01,2,10,657,False
CUST01322,2023-12-01,3,8,694,False
CUST01322,2024-01-01,0,9,818,False
CUST01322,2024-02-01,4,1,399,False
CUST01322,2024-03-01,3,4,459,False
CUST01322,2024-04-01,3,1,865,False
CUST01322,2024-05-01,2,13,1130,False
CUST01322,2024-06-01,3,6,449,False
CUST01322,2024-07-01,4,13,1054,False
CUST01322,2024-08-01,2,9,238,False
CUST01322,2024-09-01,6,4,522,False
CUST01322,2024-10-01,0,14,925,False
CUST01322,2024-11-01,1,15,662,False
CUST01322,2024-12-01,5,15,467,False
CUST01322,2025-01-01,0,3,782,False
CUST01322,2025-02-01,0,4,1136,False
CUST01322,2025-03-01,6,3,241,False
CUST01322,2025-04-01,4,1,664,False
CUST01323,2023-09-01,4,11,844,False
CUST01323,2023-10-01,2,13,1016,False
CUST01323,2023-11-01,5,1,982,False
CUST01323,2023-12-01,4,7,367,False
CUST01323,2024-01-01,3,2,739,False
CUST01323,2024-02-01,2,15,534,False
CUST01323,2024-03-01,3,3,235,False
CUST01323,2024-04-01,0,10,740,False
CUST01323,2024-05-01,5,13,1003,False
CUST01323,2024-06-01,1,14,633,False
CUST01323,2024-07-01,5,2,1173,False
CUST01323,2024-08-01,2,5,1186,False
CUST01323,2024-09-01,1,1,900,False
CUST01323,2024-10-01,1,8,1087,False
CUST01323,2024-11-01,5,12,310,False
CUST01323,2024-12-01,1,11,1037,False
CUST01323,2025-01-01,1,9,802,False
CUST01323,2025-02-01,3,15,231,False
CUST01323,2025-03-01,1,14,1091,False
CUST01323,2025-04-01,4,1,37,False
CUST01324,2024-02-01,3,3,76,False
CUST01324,2024-03-01,5,6,894,False
CUST01324,2024-04-01,4,15,961,False
CUST01324,2024-05-01,1,3,245,False
CUST01324,2024-06-01,5,15,851,False
CUST01324,2024-07-01,5,15,332,False
CUST01324,2024-08-01,7,11,535,False
CUST01324,2024-09-01,4,13,737,False
CUST01324,2024-10-01,3,15,69,False
CUST01324,2024-11-01,0,5,944,False
CUST01324,2024-12-01,6,9,1058,False
CUST01324,2025-01-01,1,13,770,False
CUST01324,2025-02-01,3,10,503,False
CUST01324,2025-03-01,3,8,752,False
CUST01324,2025-04-01,3,11,250,False
CUST01325,2023-05-01,3,10,233,False
CUST01325,2023-06-01,3,13,600,False
CUST01325,2023-07-01,5,5,215,False
CUST01325,2023-08-01,6,8,444,False
CUST01325,2023-09-01,2,9,607,False
CUST01325,2023-10-01,1,4,40,False
CUST01325,2023-11-01,3,9,632,False
CUST01325,2023-12-01,2,7,892,False
CUST01325,2024-01-01,3,12,686,False
CUST01325,2024-02-01,3,2,561,False
CUST01325,2024-03-01,0,4,486,False
CUST01325,2024-04-01,1,2,516,False
CUST01325,2024-05-01,0,12,82,False
CUST01325,2024-06-01,1,15,738,False
CUST01325,2024-07-01,2,13,117,False
CUST01325,2024-08-01,1,11,932,False
CUST01325,2024-09-01,3,14,855,False
CUST01325,2024-10-01,3,8,854,False
CUST01325,2024-11-01,1,9,885,False
CUST01325,2024-12-01,0,6,1099,False
CUST01325,2025-01-01,3,1,207,False
CUST01325,2025-02-01,4,12,781,False
CUST01325,2025-03-01,4,4,80,False
CUST01325,2025-04-01,1,13,450,False
CUST01326,2024-09-01,2,6,158,False
CUST01326,2024-10-01,5,6,833,False
CUST01326,2024-11-01,1,15,330,False
CUST01326,2024-12-01,2,3,1194,False
CUST01326,2025-01-01,6,15,147,False
CUST01326,2025-02-01,4,3,1048,False
CUST01326,2025-03-01,3,2,1164,False
CUST01326,2025-04-01,2,2,969,False
CUST01327,2024-04-01,0,8,698,False
CUST01327,2024-05-01,0,7,1026,False
CUST01327,2024-06-01,0,9,906,False
CUST01327,2024-07-01,1,14,822,False
CUST01327,2024-08-01,0,12,932,False
CUST01327,2024-09-01,2,8,589,False
CUST01327,2024-10-01,3,2,717,False
CUST01327,2024-11-01,1,14,783,False
CUST01327,2024-12-01,0,15,995,False
CUST01327,2025-01-01,3,15,697,False
CUST01327,2025-02-01,6,9,386,False
CUST01327,2025-03-01,1,5,1101,False
CUST01327,2025-04-01,3,9,248,False
CUST01328,2025-02-01,3,11,572,False
CUST01328,2025-03-01,1,6,350,False
CUST01328,2025-04-01,7,7,549,False
CUST01329,2023-04-01,8,15,1179,False
CUST01329,2023-05-01,3,2,414,False
CUST01329,2023-06-01,6,15,771,False
CUST01329,2023-07-01,5,3,1030,False
CUST01329,2023-08-01,2,5,738,False
CUST01329,2023-09-01,9,7,524,False
CUST01329,2023-10-01,3,2,374,False
CUST01329,2023-11-01,8,10,125,False
CUST01329,2023-12-01,5,7,663,False
CUST01329,2024-01-01,8,2,323,False
CUST01329,2024-02-01,5,3,1183,False
CUST01329,2024-03-01,3,10,279,False
CUST01329,2024-04-01,3,8,76,False
CUST01329,2024-05-01,5,15,78,False
CUST01329,2024-06-01,4,4,180,False
CUST01329,2024-07-01,4,11,387,False
CUST01329,2024-08-01,5,12,897,False
CUST01329,2024-09-01,4,2,729,False
CUST01329,2024-10-01,1,6,182,False
CUST01329,2024-11-01,3,2,1118,False
CUST01329,2024-12-01,5,5,381,False
CUST01329,2025-01-01,2,3,498,False
CUST01329,2025-02-01,6,4,189,False
CUST01329,2025-03-01,6,12,454,False
CUST01329,2025-04-01,6,8,63,False
CUST01330,2024-12-01,22,14,250,False
CUST01330,2025-01-01,19,2,558,False
CUST01330,2025-02-01,16,14,1105,False
CUST01330,2025-03-01,19,7,307,False
CUST01330,2025-04-01,21,11,910,False
CUST01331,2023-10-01,8,11,1115,False
CUST01331,2023-11-01,3,14,826,False
CUST01331,2023-12-01,5,12,590,False
CUST01331,2024-01-01,4,3,112,False
CUST01331,2024-02-01,5,10,254,False
CUST01331,2024-03-01,4,7,258,False
CUST01331,2024-04-01,7,2,227,False
CUST01331,2024-05-01,5,2,1013,False
CUST01331,2024-06-01,5,12,1026,False
CUST01331,2024-07-01,5,9,971,False
CUST01331,2024-08-01,5,1,775,False
CUST01331,2024-09-01,6,3,251,False
CUST01331,2024-10-01,4,1,272,False
CUST01331,2024-11-01,2,1,1033,False
CUST01331,2024-12-01,7,8,125,False
CUST01331,2025-01-01,3,11,173,False
CUST01331,2025-02-01,3,2,876,False
CUST01331,2025-03-01,5,3,1195,False
CUST01331,2025-04-01,3,15,116,False
CUST01332,2023-05-01,16,6,1135,False
CUST01332,2023-06-01,15,13,1082,False
CUST01332,2023-07-01,11,9,597,False
CUST01332,2023-08-01,12,5,288,False
CUST01332,2023-09-01,8,5,708,False
CUST01332,2023-10-01,13,10,1048,False
CUST01332,2023-11-01,12,9,837,False
CUST01332,2023-12-01,11,9,876,False
CUST01332,2024-01-01,13,9,609,False
CUST01332,2024-02-01,11,6,373,False
CUST01332,2024-03-01,13,8,861,False
CUST01332,2024-04-01,7,4,232,False
CUST01332,2024-05-01,14,6,765,False
CUST01332,2024-06-01,13,2,964,False
CUST01332,2024-07-01,15,14,1114,False
CUST01332,2024-08-01,16,2,171,False
CUST01332,2024-09-01,11,3,787,False
CUST01332,2024-10-01,16,9,854,False
CUST01332,2024-11-01,10,9,768,False
CUST01332,2024-12-01,18,4,620,False
CUST01333,2024-08-01,20,7,1016,False
CUST01333,2024-09-01,20,5,762,False
CUST01333,2024-10-01,19,11,781,False
CUST01333,2024-11-01,16,15,1145,False
CUST01333,2024-12-01,19,3,899,False
CUST01333,2025-01-01,21,3,632,False
CUST01333,2025-02-01,19,3,431,False
CUST01333,2025-03-01,19,14,1074,False
CUST01333,2025-04-01,20,11,981,False
CUST01334,2024-03-01,1,8,370,False
CUST01334,2024-04-01,0,6,1103,False
CUST01334,2024-05-01,2,9,386,False
CUST01335,2023-12-01,7,5,1037,False
CUST01335,2024-01-01,6,2,720,False
CUST01335,2024-02-01,8,11,648,False
CUST01335,2024-03-01,4,2,779,False
CUST01335,2024-04-01,8,3,977,False
CUST01335,2024-05-01,6,4,386,False
CUST01335,2024-06-01,10,1,60,False
CUST01335,2024-07-01,7,11,467,False
CUST01335,2024-08-01,8,7,1143,False
CUST01335,2024-09-01,4,10,971,False
CUST01335,2024-10-01,5,13,590,False
CUST01336,2024-11-01,18,6,672,False
CUST01336,2024-12-01,19,7,218,False
CUST01336,2025-01-01,20,13,115,False
CUST01336,2025-02-01,22,13,646,False
CUST01336,2025-03-01,18,13,248,False
CUST01336,2025-04-01,20,14,23,False
CUST01337,2024-12-01,1,10,1200,False
CUST01337,2025-01-01,4,4,419,False
CUST01337,2025-02-01,3,8,199,False
CUST01337,2025-03-01,6,8,896,False
CUST01338,2024-09-01,12,12,563,False
CUST01338,2024-10-01,11,12,936,False
CUST01338,2024-11-01,10,10,937,False
CUST01338,2024-12-01,12,3,1056,False
CUST01338,2025-01-01,16,8,946,False
CUST01338,2025-02-01,12,12,160,False
CUST01338,2025-03-01,10,14,593,False
CUST01338,2025-04-01,17,13,781,False
CUST01339,2023-08-01,21,11,677,False
CUST01339,2023-09-01,20,5,1160,False
CUST01339,2023-10-01,21,2,177,False
CUST01339,2023-11-01,19,11,290,False
CUST01339,2023-12-01,22,6,1190,False
CUST01339,2024-01-01,22,15,647,False
CUST01339,2024-02-01,20,4,1161,False
CUST01339,2024-03-01,18,2,978,False
CUST01339,2024-04-01,22,5,312,False
CUST01339,2024-05-01,19,8,870,False
CUST01339,2024-06-01,23,2,966,False
CUST01339,2024-07-01,17,8,63,False
CUST01339,2024-08-01,22,1,685,False
CUST01339,2024-09-01,18,15,478,False
CUST01339,2024-10-01,21,11,262,False
CUST01339,2024-11-01,18,10,493,False
CUST01339,2024-12-01,18,12,1080,False
CUST01339,2025-01-01,21,13,842,False
CUST01340,2024-07-01,6,6,378,False
CUST01340,2024-08-01,5,2,92,False
CUST01340,2024-09-01,5,8,264,False
CUST01340,2024-10-01,3,3,663,False
CUST01340,2024-11-01,1,5,33,False
CUST01340,2024-12-01,4,5,1022,False
CUST01340,2025-01-01,4,11,516,False
CUST01340,2025-02-01,5,13,65,False
CUST01340,2025-03-01,3,5,870,False
CUST01340,2025-04-01,5,1,41,False
CUST01341,2024-04-01,2,13,705,False
CUST01341,2024-05-01,2,10,482,False
CUST01341,2024-06-01,3,9,790,False
CUST01341,2024-07-01,5,10,663,False
CUST01341,2024-08-01,2,1,266,False
CUST01341,2024-09-01,5,3,40,False
CUST01341,2024-10-01,1,5,808,False
CUST01341,2024-11-01,1,6,422,False
CUST01341,2024-12-01,5,15,775,False
CUST01341,2025-01-01,4,12,702,False
CUST01341,2025-02-01,2,11,979,False
CUST01341,2025-03-01,2,5,271,False
CUST01341,2025-04-01,3,11,260,False
CUST01342,2024-09-01,0,11,222,False
CUST01342,2024-10-01,2,9,482,False
CUST01342,2024-11-01,3,4,271,False
CUST01342,2024-12-01,0,14,190,False
CUST01342,2025-01-01,2,7,455,False
CUST01343,2023-01-01,5,3,640,False
CUST01343,2023-02-01,0,7,116,False
CUST01343,2023-03-01,0,10,1062,False
CUST01343,2023-04-01,0,2,1083,False
CUST01343,2023-05-01,4,5,362,False
CUST01343,2023-06-01,3,1,811,False
CUST01344,2023-08-01,5,7,118,False
CUST01344,2023-09-01,6,1,1004,False
CUST01344,2023-10-01,4,10,449,False
CUST01344,2023-11-01,7,6,23,False
CUST01344,2023-12-01,4,8,380,False
CUST01344,2024-01-01,10,4,1056,False
CUST01344,2024-02-01,9,2,241,False
CUST01344,2024-03-01,9,4,624,False
CUST01344,2024-04-01,6,8,867,False
CUST01344,2024-05-01,7,12,1150,False
CUST01344,2024-06-01,9,1,291,False
CUST01344,2024-07-01,8,3,540,False
CUST01344,2024-08-01,10,11,338,False
CUST01344,2024-09-01,8,9,179,False
CUST01344,2024-10-01,6,11,669,False
CUST01344,2024-11-01,10,13,641,False
CUST01344,2024-12-01,8,5,845,False
CUST01344,2025-01-01,8,8,522,False
CUST01344,2025-02-01,8,10,601,False
CUST01344,2025-03-01,8,1,625,False
CUST01344,2025-04-01,8,14,593,False
CUST01345,2024-07-01,7,12,469,False
CUST01345,2024-08-01,4,7,485,False
CUST01345,2024-09-01,5,5,91,False
CUST01345,2024-10-01,2,15,172,False
CUST01345,2024-11-01,7,15,423,False
CUST01345,2024-12-01,6,3,487,False
CUST01345,2025-01-01,5,10,775,False
CUST01345,2025-02-01,5,10,243,False
CUST01345,2025-03-01,7,9,359,False
CUST01345,2025-04-01,5,7,1005,False
CUST01346,2023-01-01,23,10,860,False
CUST01346,2023-02-01,23,12,1137,False
CUST01346,2023-03-01,19,2,968,False
CUST01346,2023-04-01,20,2,598,False
CUST01346,2023-05-01,18,5,274,False
CUST01346,2023-06-01,19,6,328,False
CUST01346,2023-07-01,18,11,211,False
CUST01346,2023-08-01,19,4,354,False
CUST01346,2023-09-01,20,5,1025,False
CUST01346,2023-10-01,19,15,1089,False
CUST01346,2023-11-01,21,8,1172,False
CUST01346,2023-12-01,21,9,727,False
CUST01346,2024-01-01,21,6,156,False
CUST01346,2024-02-01,20,12,729,False
CUST01346,2024-03-01,20,12,1200,False
CUST01346,2024-04-01,16,8,1120,False
CUST01346,2024-05-01,21,12,43,False
CUST01346,2024-06-01,17,15,603,False
CUST01346,2024-07-01,19,2,947,False
CUST01346,2024-08-01,17,15,975,False
CUST01346,2024-09-01,19,10,468,False
CUST01346,2024-10-01,16,7,460,False
CUST01346,2024-11-01,17,10,626,False
CUST01346,2024-12-01,19,10,684,False
CUST01346,2025-01-01,15,13,1017,False
CUST01346,2025-02-01,20,4,658,False
CUST01346,2025-03-01,20,3,258,False
CUST01346,2025-04-01,22,15,207,False
CUST01347,2024-04-01,12,9,192,False
CUST01347,2024-05-01,12,15,475,False
CUST01347,2024-06-01,14,4,160,False
CUST01347,2024-07-01,12,11,601,False
CUST01347,2024-08-01,14,10,287,False
CUST01347,2024-09-01,12,11,285,False
CUST01347,2024-10-01,13,12,580,False
CUST01347,2024-11-01,10,13,238,False
CUST01347,2024-12-01,10,1,580,False
CUST01347,2025-01-01,13,13,1148,False
CUST01347,2025-02-01,13,15,690,False
CUST01347,2025-03-01,14,2,23,False
CUST01347,2025-04-01,8,4,23,False
CUST01348,2024-02-01,13,9,311,False
CUST01348,2024-03-01,12,2,1190,False
CUST01348,2024-04-01,12,7,310,False
CUST01348,2024-05-01,10,14,529,False
CUST01348,2024-06-01,12,6,52,False
CUST01348,2024-07-01,11,2,863,False
CUST01348,2024-08-01,12,11,171,False
CUST01348,2024-09-01,8,6,47,False
CUST01348,2024-10-01,10,8,686,False
CUST01348,2024-11-01,10,7,1089,False
CUST01348,2024-12-01,12,4,527,False
CUST01348,2025-01-01,11,4,167,False
CUST01348,2025-02-01,10,10,465,False
CUST01348,2025-03-01,15,14,202,False
CUST01348,2025-04-01,11,3,1069,False
CUST01349,2024-03-01,6,13,888,False
CUST01349,2024-04-01,5,8,223,False
CUST01349,2024-05-01,6,15,488,False
CUST01349,2024-06-01,3,15,350,False
CUST01349,2024-07-01,4,8,915,False
CUST01349,2024-08-01,7,1,1124,False
CUST01349,2024-09-01,1,8,286,False
CUST01349,2024-10-01,3,4,821,False
CUST01349,2024-11-01,1,5,1085,False
CUST01349,2024-12-01,5,15,348,False
CUST01349,2025-01-01,4,11,737,False
CUST01349,2025-02-01,6,1,893,False
CUST01349,2025-03-01,2,12,561,False
CUST01349,2025-04-01,7,11,791,False
CUST01350,2023-02-01,1,2,279,False
CUST01350,2023-03-01,3,12,690,False
CUST01350,2023-04-01,4,7,609,False
CUST01350,2023-05-01,2,4,19,False
CUST01350,2023-06-01,4,1,158,False
CUST01350,2023-07-01,2,1,457,False
CUST01350,2023-08-01,1,15,1157,False
CUST01350,2023-09-01,5,4,106,False
CUST01350,2023-10-01,7,10,346,False
CUST01350,2023-11-01,4,4,643,False
CUST01350,2023-12-01,5,4,800,False
CUST01350,2024-01-01,2,7,879,False
CUST01350,2024-02-01,4,4,57,False
CUST01350,2024-03-01,0,11,101,False
CUST01350,2024-04-01,0,7,883,False
CUST01350,2024-05-01,0,15,597,False
CUST01350,2024-06-01,1,13,564,False
CUST01350,2024-07-01,4,7,627,False
CUST01350,2024-08-01,3,5,845,False
CUST01350,2024-09-01,3,8,202,False
CUST01351,2024-05-01,0,4,578,False
CUST01351,2024-06-01,0,15,1108,False
CUST01351,2024-07-01,0,5,617,False
CUST01351,2024-08-01,0,15,94,False
CUST01351,2024-09-01,3,8,645,False
CUST01351,2024-10-01,2,14,1064,False
CUST01351,2024-11-01,0,3,1125,False
CUST01351,2024-12-01,4,10,570,False
CUST01351,2025-01-01,1,5,71,False
CUST01351,2025-02-01,1,1,683,False
CUST01352,2024-07-01,19,14,537,False
CUST01352,2024-08-01,22,5,627,False
CUST01352,2024-09-01,18,3,323,False
CUST01352,2024-10-01,20,7,842,False
CUST01352,2024-11-01,19,14,1081,False
CUST01352,2024-12-01,19,9,895,False
CUST01352,2025-01-01,19,10,1006,False
CUST01352,2025-02-01,18,14,1199,False
CUST01352,2025-03-01,18,4,610,False
CUST01352,2025-04-01,15,10,895,False
CUST01353,2024-10-01,0,5,950,False
CUST01353,2024-11-01,0,6,1014,False
CUST01353,2024-12-01,1,4,986,False
CUST01353,2025-01-01,0,5,1056,False
CUST01354,2024-04-01,2,8,1088,False
CUST01354,2024-05-01,4,13,317,False
CUST01354,2024-06-01,1,11,282,False
CUST01355,2023-12-01,8,3,387,False
CUST01355,2024-01-01,9,4,286,False
CUST01355,2024-02-01,7,8,745,False
CUST01355,2024-03-01,8,5,304,False
CUST01355,2024-04-01,4,12,1097,False
CUST01355,2024-05-01,11,9,432,False
CUST01355,2024-06-01,10,10,1186,False
CUST01355,2024-07-01,11,14,173,False
CUST01355,2024-08-01,8,5,1141,False
CUST01355,2024-09-01,8,4,87,False
CUST01355,2024-10-01,7,9,564,False
CUST01355,2024-11-01,7,13,689,False
CUST01355,2024-12-01,5,3,907,False
CUST01355,2025-01-01,9,9,727,False
CUST01355,2025-02-01,7,12,440,False
CUST01355,2025-03-01,8,11,605,False
CUST01355,2025-04-01,5,8,172,False
CUST01356,2024-02-01,4,10,109,False
CUST01356,2024-03-01,4,12,916,False
CUST01356,2024-04-01,4,1,240,False
CUST01356,2024-05-01,1,8,547,False
CUST01356,2024-06-01,4,1,406,False
CUST01356,2024-07-01,7,5,988,False
CUST01356,2024-08-01,4,13,559,False
CUST01356,2024-09-01,5,9,235,False
CUST01356,2024-10-01,5,13,748,False
CUST01356,2024-11-01,6,7,770,False
CUST01356,2024-12-01,3,2,775,False
CUST01356,2025-01-01,5,9,831,False
CUST01356,2025-02-01,4,5,707,False
CUST01356,2025-03-01,4,10,630,False
CUST01356,2025-04-01,4,2,757,False
CUST01357,2023-06-01,4,11,65,False
CUST01357,2023-07-01,4,9,726,False
CUST01357,2023-08-01,4,13,466,False
CUST01357,2023-09-01,5,15,136,False
CUST01357,2023-10-01,6,4,767,False
CUST01357,2023-11-01,10,6,685,False
CUST01357,2023-12-01,2,4,929,False
CUST01357,2024-01-01,3,3,32,False
CUST01357,2024-02-01,5,13,674,False
CUST01357,2024-03-01,0,14,857,False
CUST01357,2024-04-01,7,12,611,False
CUST01357,2024-05-01,5,14,296,False
CUST01357,2024-06-01,6,3,752,False
CUST01357,2024-07-01,5,10,1017,False
CUST01357,2024-08-01,6,7,959,False
CUST01357,2024-09-01,2,13,106,False
CUST01357,2024-10-01,1,15,187,False
CUST01357,2024-11-01,6,1,806,False
CUST01357,2024-12-01,4,2,184,False
CUST01357,2025-01-01,4,12,486,False
CUST01357,2025-02-01,4,3,342,False
CUST01357,2025-03-01,4,4,336,False
CUST01357,2025-04-01,5,4,417,False
CUST01358,2023-05-01,8,15,214,False
CUST01358,2023-06-01,5,7,461,False
CUST01358,2023-07-01,4,9,348,False
CUST01358,2023-08-01,4,7,392,False
CUST01358,2023-09-01,7,3,474,False
CUST01358,2023-10-01,7,3,580,False
CUST01358,2023-11-01,3,12,1110,False
CUST01358,2023-12-01,5,7,111,False
CUST01358,2024-01-01,3,10,788,False
CUST01358,2024-02-01,3,10,399,False
CUST01358,2024-03-01,1,10,172,False
CUST01358,2024-04-01,9,6,73,False
CUST01358,2024-05-01,5,12,951,False
CUST01358,2024-06-01,8,15,1097,False
CUST01358,2024-07-01,6,14,168,False
CUST01358,2024-08-01,1,6,419,False
CUST01358,2024-09-01,6,12,709,False
CUST01358,2024-10-01,2,6,139,False
CUST01358,2024-11-01,3,13,757,False
CUST01358,2024-12-01,4,14,327,False
CUST01358,2025-01-01,3,1,359,False
CUST01358,2025-02-01,2,4,567,False
CUST01358,2025-03-01,3,3,573,False
CUST01358,2025-04-01,3,12,173,False
CUST01359,2024-05-01,18,11,1100,False
CUST01359,2024-06-01,20,13,863,False
CUST01359,2024-07-01,19,5,1089,False
CUST01359,2024-08-01,20,11,652,False
CUST01359,2024-09-01,19,8,945,False
CUST01359,2024-10-01,20,15,388,False
CUST01359,2024-11-01,17,5,835,False
