customer_id,signup_date_cust,plan_cust,region,acq_channel,contract_type_cust,age,age_flag,plan_sub,mrr,contract_type_sub,signup_date_sub,churn_date,status,sub_flag,avg_monthly_logins,avg_features_used,avg_active_minutes,total_months_with_data,last_active_month,logins_last90d,total_tickets,unresolved_tickets,critical_tickets,tickets_last90d,plan_final,contract_type_final,churned,tenure_days,tenure_bucket,engagement_tier,days_since_last_active
CUST00212,2023-10-09,Standard,Central,Paid Search,Monthly,56.0,,Standard,599,Monthly,2023-10-09,,Active,,11.84,8.58,513.47,19,2025-04-01,10.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,601.0,12-24m,Medium,61
CUST01258,2024-09-21,Premium,West,Partner,Annual,21.0,,Premium,1199,Annual,2024-09-21,,Active,,19.75,8.25,703.0,8,2025-04-01,22.0,0.0,0.0,0.0,0.0,Premium,Annual,0,253.0,6-12m,High,61
CUST02171,2023-07-10,Standard,West,Referral,Monthly,42.0,,Standard,599,Monthly,2023-07-10,2024-12-28,Churned,,12.17,8.06,593.94,18,2024-12-01,0.0,2.0,1.0,1.0,0.0,Standard,Monthly,1,537.0,12-24m,Medium,182
CUST00703,2024-05-19,Basic,West,Organic,Monthly,30.0,,Basic,299,Monthly,2024-05-19,,Active,,6.83,7.92,679.75,12,2025-04-01,8.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,378.0,12-24m,Medium,61
CUST01724,2024-12-11,Basic,West,Paid Search,Monthly,50.0,,Basic,299,Monthly,2024-12-11,2025-02-22,Churned,,1.33,6.33,885.33,3,2025-02-01,0.0,5.0,0.0,0.0,2.0,Basic,Monthly,1,73.0,0-3m,Low,120
CUST00003,2023-06-04,Basic,Central,Referral,Monthly,63.0,,Basic,299,Monthly,2023-04-06,,Active,,12.44,7.64,624.4,25,2025-04-01,13.0,2.0,0.0,0.0,1.0,Basic,Monthly,0,787.0,24m+,Medium,61
CUST00861,2023-08-21,Premium,West,Paid Search,Monthly,27.0,,Premium,1199,Monthly,2023-08-21,,Active,,4.14,8.71,587.52,21,2025-04-01,6.0,0.0,0.0,0.0,0.0,Premium,Monthly,0,650.0,12-24m,Low,61
CUST01255,2023-11-17,Basic,West,Organic,Monthly,,,Basic,299,Monthly,2023-11-17,,Active,,19.56,6.72,626.67,18,2025-04-01,22.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,562.0,12-24m,High,61
CUST01873,2024-07-29,Basic,East,Referral,Monthly,24.0,,Basic,299,Monthly,2024-07-29,,Active,,2.5,7.8,702.6,10,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,307.0,6-12m,Low,61
CUST02065,2023-06-23,Basic,East,Partner,Annual,32.0,,Basic,299,Annual,2023-06-23,,Active,,3.87,7.52,498.09,23,2025-04-01,1.0,2.0,0.0,0.0,0.0,Basic,Annual,0,709.0,12-24m,Low,61
CUST01039,2023-04-03,Basic,South,Social,Annual,58.0,,Basic,299,Annual,2023-04-03,2023-05-22,Churned,,1.5,3.0,658.5,2,2023-05-01,0.0,0.0,0.0,0.0,0.0,Basic,Annual,1,49.0,0-3m,Low,762
CUST02070,2025-01-03,Premium,North,Paid Search,Monthly,34.0,,Premium,1199,Monthly,2025-01-03,2025-05-29,Churned,,2.5,8.0,653.25,4,2025-04-01,3.0,2.0,1.0,1.0,2.0,Premium,Monthly,1,146.0,3-6m,Low,61
CUST01068,2023-12-18,Enterprise,South,Referral,Annual,71.0,,Enterprise,2999,Annual,2023-12-18,,Active,,1.76,8.76,628.24,17,2025-04-01,1.0,4.0,1.0,0.0,0.0,Enterprise,Annual,0,531.0,12-24m,Low,61
CUST00293,2024-02-14,Premium,West,Paid Search,Monthly,62.0,,Premium,1199,Monthly,2024-02-14,2025-02-25,Churned,,1.92,6.62,684.23,13,2025-02-01,0.0,4.0,0.0,1.0,1.0,Premium,Monthly,1,377.0,12-24m,Low,120
CUST02333,2024-05-01,Enterprise,North,Paid Search,Annual,37.0,,Enterprise,2999,Annual,2024-01-05,,Active,,11.5,8.06,619.5,16,2025-04-01,11.0,3.0,0.0,0.0,1.0,Enterprise,Annual,0,513.0,12-24m,Medium,61
CUST00268,2024-04-25,Enterprise,South,Paid Search,Annual,46.0,,Enterprise,2999,Annual,2024-04-25,,Active,,11.69,8.38,618.77,13,2025-04-01,8.0,0.0,0.0,0.0,0.0,Enterprise,Annual,0,402.0,12-24m,Medium,61
CUST01943,2024-02-25,Standard,Central,Organic,Annual,23.0,,Standard,599,Annual,2024-02-25,,Active,,4.8,8.53,578.53,15,2025-04-01,8.0,0.0,0.0,0.0,0.0,Standard,Annual,0,462.0,12-24m,Low,61
CUST01016,2025-02-23,Standard,East,Organic,Annual,58.0,,Standard,599,Annual,2025-02-23,,Active,,20.0,9.67,550.0,3,2025-04-01,20.0,0.0,0.0,0.0,0.0,Standard,Annual,0,98.0,3-6m,High,61
CUST00941,2024-06-11,Basic,North,Organic,Annual,59.0,,Basic,299,Annual,2024-11-06,2024-12-17,Churned,,1.5,4.5,352.0,2,2024-12-01,0.0,2.0,1.0,0.0,2.0,Basic,Annual,1,41.0,0-3m,Low,182
CUST01798,2023-03-31,Standard,West,Paid Search,Annual,28.0,,Standard,599,Annual,2023-03-31,,Active,,4.69,7.54,613.81,26,2025-04-01,2.0,1.0,0.0,0.0,0.0,Standard,Annual,0,793.0,24m+,Low,61
CUST02158,2023-01-04,Basic,Central,Paid Search,Monthly,54.0,,Basic,299,Monthly,2023-01-04,,Active,,8.07,8.86,636.0,28,2025-04-01,8.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,879.0,24m+,Medium,61
CUST00828,2023-04-20,Basic,North,Referral,Annual,57.0,,Basic,299,Annual,2023-04-20,2024-08-07,Churned,,1.62,6.94,744.62,16,2024-07-01,0.0,4.0,1.0,0.0,0.0,Basic,Annual,1,475.0,12-24m,Low,335
CUST01565,2023-03-08,Premium,North,Partner,Monthly,27.0,,Premium,1199,Monthly,2023-03-08,,Active,,4.62,9.46,643.65,26,2025-04-01,5.0,2.0,0.0,0.0,0.0,Premium,Monthly,0,816.0,24m+,Low,61
CUST02512,2024-01-07,Enterprise,Central,Referral,Monthly,19.0,,Enterprise,2999,Monthly,2024-01-07,,Active,,7.56,8.12,702.0,16,2025-04-01,5.0,2.0,0.0,0.0,1.0,Enterprise,Monthly,0,511.0,12-24m,Medium,61
CUST00254,2024-12-25,Standard,West,Paid Search,Monthly,41.0,,Standard,599,Monthly,2024-12-25,,Active,,7.4,9.4,680.0,5,2025-04-01,3.0,1.0,0.0,1.0,1.0,Standard,Monthly,0,158.0,3-6m,Medium,61
CUST02116,2024-12-26,Standard,Central,Social,Annual,23.0,,Standard,599,Annual,2024-12-26,,Active,,1.0,6.8,434.2,5,2025-04-01,1.0,2.0,0.0,0.0,1.0,Standard,Annual,0,157.0,3-6m,Low,61
CUST00609,2024-07-02,Standard,West,Referral,Monthly,37.0,,Standard,599,Monthly,2024-07-02,,Active,,11.6,10.1,743.4,10,2025-04-01,11.0,1.0,0.0,0.0,1.0,Standard,Monthly,0,334.0,6-12m,Medium,61
CUST02000,2023-08-21,Standard,Central,Referral,Annual,18.0,,Standard,599,Annual,2023-08-21,,Active,,10.67,8.57,520.95,21,2025-04-01,9.0,2.0,1.0,0.0,0.0,Standard,Annual,0,650.0,12-24m,Medium,61
CUST01644,2024-05-15,Standard,Central,Organic,Monthly,54.0,,Standard,599,Monthly,2024-05-15,2024-12-15,Churned,,4.25,9.12,491.12,8,2024-12-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,1,214.0,6-12m,Low,182
CUST00786,2025-01-15,Standard,East,Partner,Monthly,56.0,,Standard,599,Monthly,2025-01-15,,Active,,2.25,7.5,366.0,4,2025-04-01,0.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,137.0,3-6m,Low,61
CUST00681,2023-03-12,Basic,West,Partner,Monthly,,,Basic,299,Monthly,2023-12-03,2024-02-27,Churned,,1.67,5.67,558.67,3,2024-02-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,86.0,0-3m,Low,486
CUST02560,2023-10-15,Standard,Central,Social,Annual,26.0,,Standard,599,Annual,2023-10-15,,Active,,19.37,10.21,633.11,19,2025-04-01,20.0,0.0,0.0,0.0,0.0,Standard,Annual,0,595.0,12-24m,High,61
CUST00029,2024-07-16,Basic,Central,Social,Monthly,31.0,,Basic,299,Monthly,2024-07-16,,Active,,1.5,7.9,527.4,10,2025-04-01,4.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,320.0,6-12m,Low,61
CUST02832,2023-03-22,Basic,,Paid Search,Annual,66.0,,Basic,299,Annual,2023-03-22,2024-02-14,Churned,,5.08,6.92,558.42,12,2024-02-01,0.0,5.0,0.0,1.0,1.0,Basic,Annual,1,329.0,6-12m,Medium,486
CUST02195,2023-09-25,Enterprise,West,Organic,Monthly,51.0,,Enterprise,2999,Monthly,2023-09-25,2024-05-24,Churned,,2.89,8.11,839.67,9,2024-05-01,0.0,1.0,0.0,0.0,1.0,Enterprise,Monthly,1,242.0,6-12m,Low,396
CUST00161,2024-05-16,Premium,West,Paid Search,Monthly,53.0,,Premium,1199,Monthly,2024-05-16,,Active,,3.17,7.08,625.58,12,2025-04-01,6.0,0.0,0.0,0.0,0.0,Premium,Monthly,0,381.0,12-24m,Low,61
CUST02289,2023-06-08,Basic,South,Social,Annual,72.0,,Basic,299,Annual,2023-06-08,,Active,,11.22,8.22,640.48,23,2025-04-01,11.0,0.0,0.0,0.0,0.0,Basic,Annual,0,724.0,12-24m,Medium,61
CUST00571,2024-05-29,Basic,East,Organic,Monthly,32.0,,Basic,299,Monthly,2024-05-29,2024-10-28,Churned,,6.83,8.67,501.17,6,2024-10-01,0.0,6.0,2.0,0.0,2.0,Basic,Monthly,1,152.0,3-6m,Medium,243
CUST00094,2025-02-27,Standard,North,Social,Annual,42.0,,Standard,599,Annual,2025-02-27,,Active,,10.67,9.67,620.33,3,2025-04-01,10.0,5.0,0.0,0.0,4.0,Standard,Annual,0,94.0,3-6m,Medium,61
CUST01746,2023-04-19,Standard,East,Social,Monthly,26.0,,Standard,599,Monthly,2023-04-19,,Active,,6.8,8.92,540.28,25,2025-04-01,5.0,2.0,1.0,0.0,0.0,Standard,Monthly,0,774.0,24m+,Medium,61
CUST01940,2023-11-05,Basic,East,Referral,Monthly,52.0,,Basic,299,Monthly,2023-11-05,,Active,,10.89,7.72,537.17,18,2025-04-01,11.0,5.0,0.0,0.0,1.0,Basic,Monthly,0,574.0,12-24m,Medium,61
CUST00744,2023-02-25,Basic,East,Referral,Monthly,32.0,,Basic,299,Monthly,2023-02-25,2025-02-18,Churned,,1.16,7.96,574.32,25,2025-02-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,724.0,12-24m,Low,120
CUST01834,2024-05-30,Standard,North,Referral,Annual,31.0,,Standard,599,Annual,2024-05-30,2024-07-11,Churned,,11.33,4.67,714.33,3,2024-07-01,0.0,4.0,2.0,0.0,1.0,Standard,Annual,1,42.0,0-3m,Medium,335
CUST00644,2025-08-01,Basic,West,Partner,Monthly,44.0,,Basic,299,Monthly,2025-01-08,2025-01-31,Churned,,0.0,5.0,736.0,1,2025-01-01,0.0,2.0,0.0,0.0,1.0,Basic,Monthly,1,23.0,0-3m,Inactive,151
CUST02303,2023-11-29,Enterprise,West,Social,Annual,,,Enterprise,2999,Annual,2023-11-29,,Active,,4.17,6.78,766.83,18,2025-04-01,5.0,4.0,1.0,0.0,1.0,Enterprise,Annual,0,550.0,12-24m,Low,61
CUST00806,2024-12-24,Basic,West,Partner,Monthly,23.0,,Basic,299,Monthly,2024-12-24,2025-01-29,Churned,,17.5,6.0,486.5,2,2025-01-01,0.0,1.0,0.0,0.0,1.0,Basic,Monthly,1,36.0,0-3m,High,151
CUST02767,2023-03-26,Basic,North,Organic,Monthly,23.0,,Basic,299,Monthly,2023-03-26,,Active,,4.62,6.23,547.62,26,2025-04-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,798.0,24m+,Low,61
CUST01551,2024-11-04,Premium,Central,Paid Search,Monthly,31.0,,Premium,1199,Monthly,2024-11-04,,Active,,3.5,5.83,725.67,6,2025-04-01,2.0,0.0,0.0,0.0,0.0,Premium,Monthly,0,209.0,6-12m,Low,61
CUST02090,2023-08-13,Basic,North,Paid Search,Monthly,54.0,,Basic,299,Monthly,2023-08-13,,Active,,4.76,9.05,625.57,21,2025-04-01,8.0,4.0,0.0,0.0,1.0,Basic,Monthly,0,658.0,12-24m,Low,61
CUST00396,2023-08-31,Basic,South,Partner,Monthly,44.0,,Basic,299,Monthly,2023-08-31,2023-12-07,Churned,,3.2,9.6,481.8,5,2023-12-01,0.0,2.0,0.0,0.0,1.0,Basic,Monthly,1,98.0,3-6m,Low,548
CUST00824,2025-02-05,Premium,North,Referral,Monthly,38.0,,Premium,1199,Monthly,2025-02-05,,Active,,4.33,8.67,844.0,3,2025-04-01,4.0,0.0,0.0,0.0,0.0,Premium,Monthly,0,116.0,3-6m,Low,61
CUST00138,2024-12-20,Premium,North,Referral,Annual,68.0,,Premium,1199,Annual,2024-12-20,,Active,,1.8,10.0,454.2,5,2025-04-01,4.0,1.0,1.0,0.0,1.0,Premium,Annual,0,163.0,3-6m,Low,61
CUST00711,2025-02-19,Basic,West,Partner,Annual,46.0,,Basic,299,Annual,2025-02-19,,Active,,2.67,12.0,564.67,3,2025-04-01,2.0,0.0,0.0,0.0,0.0,Basic,Annual,0,102.0,3-6m,Low,61
CUST00096,2024-05-03,Standard,Central,Social,Annual,49.0,,Standard,599,Annual,2024-03-05,,Active,,7.86,6.14,610.43,14,2025-04-01,9.0,0.0,0.0,0.0,0.0,Standard,Annual,0,453.0,12-24m,Medium,61
CUST02653,2023-01-22,Premium,East,Referral,Monthly,48.0,,Premium,1199,Monthly,2023-01-22,,Active,,0.89,8.18,716.36,28,2025-04-01,0.0,2.0,1.0,0.0,0.0,Premium,Monthly,0,861.0,24m+,Low,61
CUST01011,2024-05-09,Enterprise,South,Organic,Annual,64.0,,Enterprise,2999,Annual,2024-05-09,2025-03-22,Churned,,1.55,6.27,565.27,11,2025-03-01,0.0,3.0,2.0,0.0,0.0,Enterprise,Annual,1,317.0,6-12m,Low,92
CUST02581,2024-12-31,Basic,East,Partner,Monthly,44.0,,Basic,299,Monthly,2024-12-31,,Active,,1.4,7.4,533.6,5,2025-04-01,2.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,152.0,3-6m,Low,61
CUST02522,2024-01-25,Basic,East,Referral,Monthly,69.0,,Basic,299,Monthly,2024-01-25,,Active,,4.31,8.25,448.06,16,2025-04-01,5.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,493.0,12-24m,Low,61
CUST01017,2023-08-03,Basic,,Organic,Monthly,67.0,,Basic,299,Monthly,2023-08-03,2025-01-18,Churned,,1.33,7.11,530.83,18,2025-01-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,534.0,12-24m,Low,151
CUST02399,2024-10-25,Basic,West,Social,Annual,29.0,,Basic,299,Annual,2024-10-25,,Active,,1.29,6.86,740.86,7,2025-04-01,3.0,0.0,0.0,0.0,0.0,Basic,Annual,0,219.0,6-12m,Low,61
CUST02951,2024-10-14,Premium,East,Social,Annual,56.0,,Premium,1199,Annual,2024-10-14,2025-04-29,Churned,,3.14,9.0,559.14,7,2025-04-01,4.0,4.0,1.0,1.0,3.0,Premium,Annual,1,197.0,6-12m,Low,61
CUST02546,2023-11-29,Enterprise,West,Paid Search,Annual,46.0,,Enterprise,2999,Annual,2023-11-29,,Active,,0.89,8.17,579.28,18,2025-04-01,0.0,0.0,0.0,0.0,0.0,Enterprise,Annual,0,550.0,12-24m,Low,61
CUST01817,2025-10-02,Basic,South,Paid Search,Monthly,48.0,,Basic,299,Monthly,2025-02-10,,Active,,4.67,11.0,914.33,3,2025-04-01,6.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,111.0,3-6m,Low,61
CUST02444,2023-06-08,Enterprise,East,Partner,Annual,53.0,,Enterprise,2999,Annual,2023-06-08,,Active,,0.65,8.57,487.65,23,2025-04-01,0.0,0.0,0.0,0.0,0.0,Enterprise,Annual,0,724.0,12-24m,Low,61
CUST00387,2024-01-22,Basic,Central,Organic,Annual,25.0,,Basic,299,Annual,2024-01-22,2024-09-26,Churned,,11.67,6.0,591.22,9,2024-09-01,0.0,1.0,1.0,0.0,0.0,Basic,Annual,1,248.0,6-12m,Medium,273
CUST02435,2023-09-21,Basic,Central,Organic,Monthly,61.0,,Basic,299,Monthly,2023-09-21,,Active,,2.3,8.05,627.4,20,2025-04-01,3.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,619.0,12-24m,Low,61
CUST02441,2024-03-06,Basic,West,Organic,Monthly,52.0,,Basic,299,Monthly,2024-06-03,2025-03-12,Churned,,11.1,8.8,801.0,10,2025-03-01,0.0,1.0,1.0,0.0,0.0,Basic,Monthly,1,282.0,6-12m,Medium,92
CUST02612,2025-02-27,Premium,East,Social,Monthly,35.0,,Premium,1199,Monthly,2025-02-27,,Active,,1.67,6.33,375.67,3,2025-04-01,3.0,1.0,0.0,0.0,1.0,Premium,Monthly,0,94.0,3-6m,Low,61
CUST02652,2024-09-11,Standard,West,Paid Search,Annual,,,Standard,599,Annual,2024-09-11,,Active,,1.75,8.38,588.62,8,2025-04-01,2.0,1.0,0.0,0.0,1.0,Standard,Annual,0,263.0,6-12m,Low,61
CUST02172,2024-11-05,Standard,North,Paid Search,Monthly,40.0,,Standard,599,Monthly,2024-11-05,,Active,,2.83,6.17,400.0,6,2025-04-01,3.0,4.0,0.0,1.0,2.0,Standard,Monthly,0,208.0,6-12m,Low,61
CUST01722,2023-03-11,Standard,Central,Partner,Monthly,,,Standard,599,Monthly,2023-03-11,,Active,,2.23,6.35,659.62,26,2025-04-01,1.0,1.0,0.0,0.0,0.0,Standard,Monthly,0,813.0,24m+,Low,61
CUST00151,2023-01-02,Standard,Central,Paid Search,Monthly,51.0,,Standard,599,Monthly,2023-01-02,2023-02-24,Churned,,1.0,4.0,625.5,2,2023-02-01,0.0,3.0,0.0,0.0,1.0,Standard,Monthly,1,53.0,0-3m,Low,851
CUST01204,2024-12-27,Basic,North,Organic,Annual,27.0,,Basic,299,Annual,2024-12-27,,Active,,1.2,5.8,661.4,5,2025-04-01,3.0,1.0,0.0,0.0,0.0,Basic,Annual,0,156.0,3-6m,Low,61
CUST00451,2023-07-25,Standard,South,Partner,Annual,36.0,,Standard,599,Annual,2023-07-25,2023-08-21,Churned,,9.5,8.0,521.5,2,2023-08-01,0.0,1.0,0.0,0.0,0.0,Standard,Annual,1,27.0,0-3m,Medium,670
CUST02997,2023-09-04,Standard,East,Social,Monthly,20.0,,Standard,599,Monthly,2023-09-04,2024-04-29,Churned,,4.88,9.0,441.25,8,2024-04-01,0.0,3.0,0.0,1.0,0.0,Standard,Monthly,1,238.0,6-12m,Low,426
CUST02042,2023-02-22,Standard,Central,Paid Search,Monthly,30.0,,Standard,599,Monthly,2023-02-22,,Active,,6.48,7.3,597.22,27,2025-04-01,6.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,830.0,24m+,Medium,61
CUST00549,2024-01-17,Standard,North,Referral,Monthly,58.0,,Standard,599,Monthly,2024-01-17,,Active,,10.25,6.94,481.25,16,2025-04-01,13.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,501.0,12-24m,Medium,61
CUST00082,2023-05-31,Basic,South,Partner,Monthly,67.0,,Basic,299,Monthly,2023-05-31,,Active,,2.33,7.5,707.33,24,2025-04-01,3.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,732.0,24m+,Low,61
CUST02372,2023-09-15,Premium,East,Organic,Annual,56.0,,Premium,1199,Annual,2023-09-15,,Active,,4.1,8.65,620.35,20,2025-04-01,4.0,0.0,0.0,0.0,0.0,Premium,Annual,0,625.0,12-24m,Low,61
CUST01826,2023-07-15,Enterprise,Central,Partner,Monthly,41.0,,Enterprise,2999,Monthly,2023-07-15,,Active,,1.55,8.41,616.14,22,2025-04-01,3.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,687.0,12-24m,Low,61
CUST01589,2023-10-03,Premium,West,Referral,Monthly,28.0,,Premium,1199,Monthly,2023-10-03,,Active,,10.68,8.84,650.58,19,2025-04-01,8.0,0.0,0.0,0.0,0.0,Premium,Monthly,0,607.0,12-24m,Medium,61
CUST02547,2023-06-06,Basic,West,Paid Search,Monthly,26.0,,Basic,299,Monthly,2023-06-06,2024-01-22,Churned,,3.12,8.75,694.0,8,2024-01-01,0.0,2.0,1.0,0.0,0.0,Basic,Monthly,1,230.0,6-12m,Low,517
CUST02689,2024-09-01,Basic,West,Paid Search,Monthly,29.0,,Basic,299,Monthly,2024-09-01,2024-11-10,Churned,,9.33,8.33,925.33,3,2024-11-01,0.0,1.0,0.0,0.0,0.0,Basic,Monthly,1,70.0,0-3m,Medium,212
CUST00044,2023-10-31,Basic,North,Referral,Monthly,65.0,,Basic,299,Monthly,2023-10-31,,Active,,1.95,7.89,527.11,19,2025-04-01,2.0,0.0,0.0,0.0,0.0,Basic,Monthly,0,579.0,12-24m,Low,61
CUST00920,2023-11-04,Basic,Central,Paid Search,Annual,67.0,,Basic,299,Annual,2023-11-04,,Active,,0.78,9.67,567.28,18,2025-04-01,0.0,1.0,1.0,0.0,0.0,Basic,Annual,0,575.0,12-24m,Low,61
CUST00048,2023-09-10,Standard,North,Referral,Monthly,55.0,,Standard,599,Monthly,2023-09-10,2025-04-15,Churned,,1.5,9.0,683.45,20,2025-04-01,2.0,1.0,0.0,0.0,0.0,Standard,Monthly,1,583.0,12-24m,Low,61
CUST00746,2024-03-02,Standard,Central,Organic,Annual,22.0,,Standard,599,Annual,2024-02-03,,Active,,10.53,7.0,527.4,15,2025-04-01,13.0,1.0,0.0,0.0,0.0,Standard,Annual,0,484.0,12-24m,Medium,61
CUST00463,2023-04-11,Basic,Central,Social,Monthly,62.0,,Basic,299,Monthly,2023-04-11,,Active,,7.16,8.16,628.72,25,2025-04-01,6.0,1.0,0.0,0.0,0.0,Basic,Monthly,0,782.0,24m+,Medium,61
CUST00364,2023-07-10,Enterprise,East,Social,Monthly,54.0,,Enterprise,2999,Monthly,2023-07-10,,Active,,11.5,6.82,690.14,22,2025-04-01,15.0,3.0,0.0,1.0,1.0,Enterprise,Monthly,0,692.0,12-24m,Medium,61
CUST02343,2023-05-28,Enterprise,North,Paid Search,Annual,64.0,,Enterprise,2999,Annual,2023-05-28,2024-04-20,Churned,,1.0,7.17,530.83,12,2024-04-01,0.0,0.0,0.0,0.0,0.0,Enterprise,Annual,1,328.0,6-12m,Low,426
CUST02141,2024-12-12,Premium,North,Referral,Monthly,40.0,,Premium,1199,Monthly,2024-12-12,2025-03-14,Churned,,0.5,8.25,613.75,4,2025-03-01,0.0,0.0,0.0,0.0,0.0,Premium,Monthly,1,92.0,3-6m,Low,92
CUST01666,2023-12-08,Premium,South,Social,Monthly,18.0,,Premium,1199,Monthly,2023-12-08,,Active,,4.82,7.35,687.35,17,2025-04-01,5.0,3.0,1.0,0.0,0.0,Premium,Monthly,0,541.0,12-24m,Low,61
CUST02537,2023-08-22,Basic,Central,Organic,Monthly,58.0,,Basic,299,Monthly,2023-08-22,2025-03-27,Churned,,1.2,7.5,518.95,20,2025-03-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,583.0,12-24m,Low,92
CUST02686,2024-07-17,Enterprise,North,Organic,Annual,34.0,,Enterprise,2999,Annual,2024-07-17,,Active,,0.9,6.6,481.0,10,2025-04-01,0.0,1.0,0.0,0.0,0.0,Enterprise,Annual,0,319.0,6-12m,Low,61
CUST01485,2023-12-13,Enterprise,East,Paid Search,Monthly,41.0,,Enterprise,2999,Monthly,2023-12-13,,Active,,8.59,9.29,712.53,17,2025-04-01,8.0,0.0,0.0,0.0,0.0,Enterprise,Monthly,0,536.0,12-24m,Medium,61
CUST00201,2024-04-10,Basic,South,Referral,Monthly,19.0,,Basic,299,Monthly,2024-04-10,,Active,,4.0,7.62,642.08,13,2025-04-01,5.0,2.0,0.0,0.0,0.0,Basic,Monthly,0,417.0,12-24m,Low,61
CUST00548,2023-04-06,Basic,South,Social,Monthly,62.0,,Basic,299,Monthly,2023-04-06,,Active,ACTIVE_WITH_CHURN_DATE,19.72,7.04,605.92,25,2025-04-01,17.0,5.0,2.0,0.0,2.0,Basic,Monthly,0,787.0,24m+,High,61
CUST01186,2024-05-17,Basic,East,Social,Monthly,53.0,,Basic,299,Monthly,2024-05-17,2024-06-22,Churned,,14.5,10.5,678.5,2,2024-06-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,36.0,0-3m,Medium,365
CUST02166,2023-12-24,Premium,Central,Paid Search,Monthly,71.0,,Premium,1199,Monthly,2023-12-24,2024-08-04,Churned,,0.88,10.25,645.75,8,2024-07-01,0.0,1.0,0.0,0.0,0.0,Premium,Monthly,1,224.0,6-12m,Low,335
CUST02908,2023-04-11,Standard,Central,Referral,Monthly,58.0,,Standard,599,Monthly,2023-04-11,2024-11-13,Churned,,4.65,8.15,465.2,20,2024-11-01,0.0,1.0,0.0,0.0,0.0,Standard,Monthly,1,582.0,12-24m,Low,212
CUST00656,2023-07-01,Basic,North,Organic,Monthly,66.0,,Basic,299,Monthly,2023-07-01,2024-12-05,Churned,,1.71,8.94,556.0,17,2024-11-01,0.0,0.0,0.0,0.0,0.0,Basic,Monthly,1,523.0,12-24m,Low,212
CUST00196,2024-02-02,Standard,Central,Paid Search,Annual,27.0,,Standard,599,Annual,2024-02-02,,Active,,5.27,7.93,623.6,15,2025-04-01,3.0,0.0,0.0,0.0,0.0,Standard,Annual,0,485.0,12-24m,Medium,61
CUST02459,2024-12-30,Basic,South,Paid Search,Monthly,57.0,,Basic,299,Monthly,2024-12-30,2025-02-10,Churned,,4.0,7.67,795.33,3,2025-02-01,0.0,3.0,1.0,0.0,3.0,Basic,Monthly,1,42.0,0-3m,Low,120
CUST01406,2024-09-12,Basic,South,Paid Search,Monthly,46.0,,Basic,299,Monthly,2024-09-12,,Active,,4.12,7.0,556.38,8,2025-04-01,3.0,2.0,0.0,0.0,1.0,Basic,Monthly,0,262.0,6-12m,Low,61
CUST01641,2024-12-05,Standard,South,Referral,Monthly,62.0,,Standard,599,Monthly,2024-12-05,,Active,,0.6,8.4,838.8,5,2025-04-01,0.0,2.0,1.0,0.0,1.0,Standard,Monthly,0,178.0,3-6m,Low,61
CUST02541,2024-11-21,Premium,West,Organic,Annual,23.0,,Premium,1199,Annual,2024-11-21,,Active,,3.83,5.5,424.33,6,2025-04-01,2.0,0.0,0.0,0.0,0.0,Premium,Annual,0,192.0,6-12m,Low,61
CUST02479,2024-03-27,Basic,South,Referral,Monthly,28.0,,Basic,299,Monthly,2024-03-27,,Active,,5.29,8.79,461.07,14,2025-04-01,1.0,2.0,0.0,0.0,1.0,Basic,Monthly,0,431.0,12-24m,Medium,61
CUST00897,2024-06-19,Standard,North,Social,Monthly,20.0,,Standard,599,Monthly,2024-06-19,,Active,,11.82,6.91,722.0,11,2025-04-01,12.0,0.0,0.0,0.0,0.0,Standard,Monthly,0,347.0,6-12m,Medium,61
CUST01129,2024-04-13,Premium,East,Partner,Monthly,26.0,,Premium,1199,Monthly,2024-04-13,,Active,,7.15,8.62,698.85,13,2025-04-01,9.0,1.0,0.0,0.0,0.0,Premium,Monthly,0,414.0,12-24m,Medium,61
CUST02475,2025-02-24,Enterprise,South,Social,Monthly,18.0,,Enterprise,2999,Monthly,2025-02-24,2025-05-10,Churned,,2.0,9.33,629.0,3,2025-04-01,4.0,4.0,2.0,1.0,4.0,Enterprise,Monthly,1,75.0,0-3m,Low,61
