customer_id,plan,mrr,contract_type,signup_date,churn_date,status,sub_flag
CUST00877,Premium,1199,Annual,2024-01-30,,Active,
CUST00878,Premium,1199,Annual,2024-04-16,,Active,
CUST00879,Standard,599,Monthly,2024-02-03,,Active,
CUST00880,Premium,1199,Monthly,2023-02-13,,Active,
CUST00881,Basic,299,Monthly,2023-11-02,2024-05-07,Churned,
CUST00882,Standard,599,Annual,2023-08-30,,Active,
CUST00883,Basic,299,Monthly,2023-05-03,,Active,
CUST00884,Standard,599,Annual,2024-12-08,,Active,
CUST00885,Standard,599,Annual,2023-06-11,,Active,
CUST00886,Basic,299,Annual,2024-10-02,,Active,
CUST00887,Basic,299,Monthly,2023-04-20,,Active,ACTIVE_WITH_CHURN_DATE
CUST00888,Basic,299,Monthly,2025-02-13,2025-05-16,Churned,
CUST00889,Premium,1199,Monthly,2024-01-02,2024-12-31,Churned,
CUST00890,Basic,299,Monthly,2024-07-26,2025-05-01,Churned,
CUST00891,Premium,1199,Monthly,2023-11-28,,Active,
CUST00892,Basic,299,Annual,2023-06-14,2024-04-01,Churned,
CUST00893,Standard,599,Monthly,2024-01-11,,Active,
CUST00894,Premium,1199,Annual,2024-09-26,,Active,
CUST00895,Premium,1199,Monthly,2024-07-05,2024-10-30,Churned,
CUST00896,Standard,599,Monthly,2023-06-07,2023-08-27,Churned,
CUST00897,Standard,599,Monthly,2024-06-19,,Active,
CUST00898,Basic,299,Monthly,2023-07-26,2023-11-05,Churned,
CUST00899,Standard,599,Monthly,2024-02-02,,Active,
CUST00900,Basic,299,Annual,2024-01-11,,Active,
CUST00901,Enterprise,2999,Monthly,2024-05-18,2024-08-20,Churned,
CUST00902,Premium,1199,Annual,2024-07-25,,Active,
CUST00903,Basic,299,Annual,2024-09-23,,Active,
CUST00904,Enterprise,2999,Monthly,2023-08-10,,Active,
CUST00905,Basic,299,Annual,2023-07-14,,Active,
CUST00906,Standard,599,Monthly,2025-02-06,2025-04-16,Churned,
CUST00907,Premium,1199,Monthly,2024-04-14,,Active,
CUST00908,Standard,599,Monthly,2024-07-17,,Active,
CUST00909,Enterprise,2999,Annual,2024-03-29,,Active,
CUST00910,Standard,599,Monthly,2024-01-16,,Active,
CUST00911,Standard,599,Annual,2024-07-30,,Active,
CUST00912,Enterprise,2999,Monthly,2024-01-04,2024-03-28,Churned,
CUST00913,Standard,599,Annual,2023-10-19,,Active,
CUST00914,Enterprise,2999,Monthly,2023-11-04,,Active,
CUST00915,Premium,1199,Monthly,2024-12-07,2025-01-31,Churned,
CUST00916,Basic,299,Monthly,2023-06-08,,Active,
CUST00917,Basic,299,Monthly,2024-08-19,2025-02-06,Churned,
CUST00918,Enterprise,2999,Annual,2024-08-05,,Active,
CUST00919,Premium,1199,Monthly,2024-05-14,,Active,
CUST00920,Basic,299,Annual,2023-11-04,,Active,
CUST00921,Basic,299,Annual,2023-12-09,2024-05-09,Churned,
CUST00922,Premium,1199,Monthly,2023-08-21,2024-03-02,Churned,
CUST00923,Basic,299,Monthly,2024-01-27,,Active,
CUST00924,Standard,599,Annual,2023-12-01,2024-09-16,Churned,
CUST00925,Premium,1199,Monthly,2024-04-01,,Active,
CUST00926,Basic,299,Monthly,2024-02-08,,Active,
CUST00927,Basic,299,Monthly,2024-07-15,2024-10-27,Churned,
CUST00928,Premium,1199,Monthly,2023-05-14,,Active,
CUST00929,Basic,299,Monthly,2024-08-08,,Active,
CUST00930,Basic,299,Annual,2023-03-15,2023-06-12,Churned,
CUST00931,Standard,599,Monthly,2023-04-26,2024-12-21,Churned,
CUST00932,Standard,599,Monthly,2024-08-31,,Active,
CUST00933,Standard,599,Annual,2024-03-28,,Active,
CUST00934,Basic,299,Monthly,2024-12-02,2025-01-08,Churned,
CUST00935,Premium,1199,Annual,2023-06-01,,Active,
CUST00936,Standard,599,Annual,2023-11-09,,Active,
CUST00937,Standard,599,Monthly,2023-07-28,,Active,
CUST00938,Standard,599,Annual,2024-12-12,,Active,
CUST00939,Basic,299,Annual,2023-02-14,,Active,
CUST00940,Basic,299,Annual,2023-10-05,,Active,
CUST00941,Basic,299,Annual,2024-11-06,2024-12-17,Churned,
CUST00942,Basic,299,Annual,2024-01-31,,Active,
CUST00943,Premium,1199,Monthly,2024-05-11,,Active,
CUST00944,Enterprise,2999,Annual,2024-07-28,,Active,
CUST00945,Standard,599,Annual,2023-12-08,,Active,
CUST00946,Basic,299,Monthly,2024-10-02,,Active,
CUST00947,Premium,1199,Annual,2024-02-01,,Active,
CUST00948,Basic,299,Monthly,2023-06-05,,Active,
CUST00949,Enterprise,2999,Annual,2024-06-17,,Active,
CUST00950,Standard,599,Annual,2023-09-04,,Active,
CUST00951,Standard,599,Monthly,2024-04-04,,Active,
CUST00952,Premium,1199,Annual,2023-07-27,,Active,
CUST00953,Enterprise,2999,Monthly,2024-03-16,2024-11-18,Churned,
CUST00954,Basic,299,Monthly,2023-11-22,,Active,
CUST00955,Premium,1199,Monthly,2023-05-30,2025-03-29,Churned,
CUST00956,Standard,599,Monthly,2023-11-07,,Active,
CUST00957,Basic,299,Monthly,2023-07-09,,Active,
CUST00958,Standard,599,Monthly,2023-08-25,2023-12-11,Churned,
CUST00959,Basic,299,Monthly,2024-05-03,2025-03-14,Churned,
CUST00960,Standard,599,Monthly,2024-02-01,,Active,
CUST00961,Enterprise,2999,Monthly,2025-02-21,,Active,
CUST00962,Premium,1199,Annual,2023-07-27,,Active,
CUST00963,Standard,599,Annual,2024-09-23,2025-05-01,Churned,
CUST00964,Premium,1199,Monthly,2024-02-19,2024-08-02,Churned,
CUST00965,Standard,599,Monthly,2024-02-08,2025-03-20,Churned,
CUST00966,Standard,599,Annual,2023-02-09,,Active,
CUST00967,Standard,599,Monthly,2024-06-15,2024-09-24,Churned,
CUST00968,Basic,299,Monthly,2023-02-20,2025-04-29,Churned,
CUST00969,Standard,599,Annual,2023-10-20,2024-05-10,Churned,
CUST00970,Enterprise,2999,Monthly,2024-06-13,,Active,
CUST00971,Basic,299,Annual,2024-05-27,,Active,
CUST00972,Standard,599,Monthly,2024-02-07,2024-07-19,Churned,
CUST00973,Premium,1199,Annual,2023-07-26,,Active,
CUST00974,Premium,1199,Annual,2023-06-17,,Active,
CUST00975,Basic,299,Annual,2024-01-07,,Active,
CUST00976,Basic,299,Monthly,2023-06-13,,Active,
CUST00977,Premium,1199,Monthly,2024-08-02,,Active,
CUST00978,Basic,299,Annual,2024-12-30,2025-03-17,Churned,
CUST00979,Standard,599,Annual,2023-10-23,,Active,
CUST00980,Premium,1199,Annual,2024-09-29,,Active,
CUST00981,Standard,599,Monthly,2023-01-06,2023-01-26,Churned,
CUST00982,Standard,599,Monthly,2024-04-09,,Active,
CUST00983,Standard,599,Monthly,2023-10-12,2024-12-18,Churned,
CUST00984,Basic,299,Annual,2023-06-01,,Active,
CUST00985,Premium,1199,Monthly,2024-08-14,,Active,
CUST00986,Enterprise,2999,Monthly,2024-03-02,,Active,
CUST00987,Standard,599,Monthly,2024-12-17,,Active,
CUST00988,Enterprise,2999,Monthly,2024-01-04,,Active,
CUST00989,Premium,1199,Monthly,2023-03-11,,Active,
CUST00990,Premium,1199,Monthly,2024-12-12,,Active,ACTIVE_WITH_CHURN_DATE
CUST00991,Standard,599,Annual,2023-08-03,,Active,
CUST00992,Standard,599,Annual,2023-03-31,,Active,
CUST00993,Standard,599,Monthly,2024-03-13,,Active,
CUST00994,Enterprise,2999,Monthly,2023-12-29,2024-09-08,Churned,
CUST00995,Standard,599,Monthly,2024-05-24,,Active,
CUST00996,Basic,299,Annual,2023-07-18,,Active,
CUST00997,Premium,1199,Monthly,2023-08-01,,Active,
CUST00998,Basic,299,Monthly,2024-10-14,,Active,
CUST00999,Basic,299,Monthly,2023-11-12,2024-11-29,Churned,
CUST01000,Basic,299,Monthly,2023-12-08,2024-06-05,Churned,
CUST01001,Basic,299,Monthly,2023-07-18,,Active,
CUST01002,Standard,599,Monthly,2023-02-06,,Active,
CUST01003,Standard,599,Monthly,2023-12-10,2024-01-15,Churned,
CUST01004,Standard,599,Monthly,2023-11-03,2024-11-29,Churned,
CUST01005,Basic,299,Monthly,2024-12-02,,Active,
CUST01006,Basic,299,Annual,2023-02-01,2023-10-04,Churned,
CUST01007,Basic,299,Annual,2024-09-12,2025-02-22,Churned,
CUST01008,Premium,1199,Monthly,2024-12-23,,Active,
CUST01009,Standard,599,Monthly,2024-01-16,2024-10-29,Churned,
CUST01010,Premium,1199,Monthly,2024-01-19,,Active,
CUST01011,Enterprise,2999,Annual,2024-05-09,2025-03-22,Churned,
CUST01012,Basic,299,Annual,2024-06-20,,Active,
CUST01013,Standard,599,Monthly,2024-06-12,,Active,
CUST01014,Premium,1199,Annual,2024-12-31,,Active,
CUST01015,Premium,1199,Monthly,2024-08-31,2025-03-11,Churned,
CUST01016,Standard,599,Annual,2025-02-23,,Active,
CUST01017,Basic,299,Monthly,2023-08-03,2025-01-18,Churned,
CUST01018,Standard,599,Monthly,2024-03-27,,Active,
CUST01019,Standard,599,Monthly,2024-09-29,2025-01-14,Churned,
CUST01020,Basic,299,Monthly,2023-10-05,,Active,
CUST01021,Premium,1199,Monthly,2024-09-19,2024-11-14,Churned,
CUST01022,Basic,299,Monthly,2024-11-22,,Active,
CUST01023,Standard,599,Annual,2024-12-22,,Active,
CUST01024,Basic,299,Annual,2024-09-23,,Active,
CUST01025,Basic,299,Monthly,2024-06-30,2024-09-24,Churned,
CUST01026,Standard,599,Monthly,2024-12-16,,Active,
CUST01027,Standard,599,Annual,2024-04-21,,Active,
CUST01028,Basic,299,Annual,2024-01-08,,Active,
CUST01029,Basic,299,Monthly,2024-05-14,2024-12-23,Churned,
CUST01030,Basic,299,Monthly,2023-06-24,2024-09-25,Churned,
CUST01031,Premium,1199,Monthly,2024-02-20,2025-02-02,Churned,
CUST01032,Standard,599,Monthly,2023-11-06,2024-07-11,Churned,
CUST01033,Basic,299,Monthly,2024-07-15,2024-12-31,Churned,
CUST01034,Standard,599,Monthly,2024-12-11,,Active,
CUST01035,Basic,299,Annual,2023-08-30,,Active,
CUST01036,Basic,299,Monthly,2024-05-13,2025-05-27,Churned,
CUST01037,Basic,299,Monthly,2024-03-31,,Active,
CUST01038,Premium,1199,Monthly,2024-09-02,2025-01-17,Churned,
CUST01039,Basic,299,Annual,2023-04-03,2023-05-22,Churned,
CUST01040,Premium,1199,Monthly,2023-01-01,2024-03-29,Churned,
CUST01041,Standard,599,Monthly,2024-08-14,2024-12-27,Churned,
CUST01042,Basic,299,Annual,2024-11-26,,Active,
CUST01043,Basic,299,Monthly,2024-08-19,2024-11-16,Churned,
CUST01044,Basic,299,Monthly,2023-03-05,,Active,
CUST01045,Basic,299,Monthly,2024-01-03,,Active,
CUST01046,Basic,299,Monthly,2024-08-27,2025-05-12,Churned,
CUST01047,Basic,299,Monthly,2024-07-12,,Active,
CUST01048,Premium,1199,Annual,2024-01-04,,Active,
CUST01049,Basic,299,Annual,2023-05-18,,Active,
CUST01050,Enterprise,2999,Monthly,2024-03-23,,Active,
CUST01051,Premium,1199,Monthly,2024-04-11,,Active,
CUST01052,Standard,599,Monthly,2024-06-05,2024-09-27,Churned,
CUST01053,Basic,299,Monthly,2024-09-11,2025-01-22,Churned,
CUST01054,Standard,599,Monthly,2023-10-03,,Active,
CUST01055,Standard,599,Monthly,2024-08-04,,Active,
CUST01056,Basic,299,Annual,2023-03-23,,Active,
CUST01057,Standard,599,Monthly,2023-10-14,2024-02-14,Churned,
CUST01058,Standard,599,Monthly,2024-04-28,,Active,
CUST01059,Standard,599,Monthly,2023-11-16,,Active,
CUST01060,Enterprise,2999,Monthly,2024-06-08,,Active,
CUST01061,Basic,299,Monthly,2023-10-29,,Active,
CUST01062,Premium,1199,Monthly,2025-01-14,,Active,
CUST01063,Basic,299,Monthly,2024-08-09,,Active,
CUST01064,Basic,299,Annual,2024-05-11,,Active,
CUST01065,Standard,599,Monthly,2023-05-16,,Active,
CUST01066,Basic,299,Annual,2024-09-10,,Active,
CUST01067,Basic,299,Annual,2023-06-29,,Active,
CUST01068,Enterprise,2999,Annual,2023-12-18,,Active,
CUST01069,Premium,1199,Monthly,2024-05-22,,Active,
CUST01070,Standard,599,Annual,2025-01-13,,Active,
CUST01071,Basic,299,Monthly,2024-10-19,2025-01-14,Churned,
CUST01072,Standard,599,Annual,2023-11-05,2023-12-18,Churned,
CUST01073,Basic,299,Monthly,2024-04-30,2024-09-16,Churned,
CUST01074,Basic,299,Annual,2024-04-04,,Active,
CUST01075,Enterprise,2999,Monthly,2023-04-10,2025-05-21,Churned,
CUST01076,Basic,299,Monthly,2023-10-07,2025-02-26,Churned,
CUST01077,Standard,599,Monthly,2024-02-05,2025-03-25,Churned,
CUST01078,Basic,299,Monthly,2024-06-16,,Active,
CUST01079,Basic,299,Annual,2023-03-11,,Active,
CUST01080,Premium,1199,Monthly,2023-08-13,,Active,
CUST01081,Enterprise,2999,Monthly,2023-02-28,,Active,
CUST01082,Basic,299,Annual,2023-05-03,2023-10-29,Churned,
CUST01083,Premium,1199,Annual,2024-08-02,,Active,
CUST01084,Standard,599,Annual,2023-10-29,,Active,
CUST01085,Standard,599,Annual,2025-02-26,,Active,
CUST01086,Basic,299,Monthly,2023-03-05,,Active,
CUST01087,Basic,299,Annual,2023-09-29,2025-02-21,Churned,
CUST01088,Basic,299,Monthly,2024-02-07,2024-05-07,Churned,
CUST01089,Standard,599,Annual,2023-08-12,,Active,
CUST01090,Basic,299,Annual,2023-02-05,2023-04-13,Churned,
CUST01091,Basic,299,Annual,2024-05-24,,Active,
CUST01092,Premium,1199,Monthly,2023-06-05,2024-11-02,Churned,
CUST01093,Standard,599,Annual,2024-05-17,,Active,
CUST01094,Standard,599,Annual,2023-03-13,,Active,
CUST01095,Basic,299,Monthly,2024-05-08,,Active,
CUST01096,Standard,599,Annual,2023-11-07,2024-02-16,Churned,
CUST01097,Premium,1199,Monthly,2023-03-24,,Active,
CUST01098,Standard,599,Annual,2024-01-29,,Active,
CUST01099,Basic,299,Monthly,2024-12-06,,Active,
CUST01100,Basic,299,Monthly,2023-05-24,,Active,
CUST01101,Basic,299,Monthly,2024-02-03,,Active,
CUST01102,Enterprise,2999,Monthly,2024-04-05,2024-10-31,Churned,
CUST01103,Basic,299,Annual,2025-01-08,,Active,
CUST01104,Enterprise,2999,Monthly,2024-04-14,,Active,
CUST01105,Premium,1199,Monthly,2023-02-07,,Active,
CUST01106,Basic,299,Monthly,2023-02-16,,Active,
CUST01107,Standard,599,Monthly,2023-04-10,,Active,
CUST01108,Basic,299,Monthly,2023-04-19,,Active,ACTIVE_WITH_CHURN_DATE
CUST01109,Standard,599,Annual,2023-07-27,,Active,
CUST01110,Basic,299,Monthly,2024-07-12,,Active,
CUST01111,Basic,299,Monthly,2023-03-06,,Active,
CUST01112,Basic,299,Monthly,2024-07-20,,Active,
CUST01113,Standard,599,Monthly,2024-10-09,2025-04-18,Churned,
CUST01114,Basic,299,Monthly,2023-01-08,2024-12-23,Churned,
CUST01115,Standard,599,Monthly,2024-03-02,2025-01-15,Churned,
CUST01116,Standard,599,Monthly,2023-10-05,,Active,
CUST01117,Standard,599,Monthly,2023-02-08,,Active,
CUST01118,Basic,299,Monthly,2023-11-05,,Active,
CUST01119,Standard,599,Monthly,2023-04-08,,Active,
CUST01120,Basic,299,Annual,2024-11-06,2025-01-07,Churned,
CUST01121,Standard,599,Monthly,2024-04-30,,Active,
CUST01122,Basic,299,Monthly,2024-01-08,,Active,
CUST01123,Basic,299,Monthly,2024-04-09,,Active,
CUST01124,Standard,599,Monthly,2023-01-30,2024-12-30,Churned,
CUST01125,Standard,599,Annual,2024-08-29,2025-04-11,Churned,
CUST01126,Premium,1199,Monthly,2023-08-24,2023-12-17,Churned,
CUST01127,Basic,299,Monthly,2023-07-24,,Active,
CUST01128,Basic,299,Monthly,2024-03-22,2025-01-07,Churned,
CUST01129,Premium,1199,Monthly,2024-04-13,,Active,
CUST01130,Standard,599,Monthly,2023-02-02,2025-05-27,Churned,
CUST01131,Standard,599,Monthly,2024-04-14,,Active,
CUST01132,Enterprise,2999,Monthly,2024-10-15,,Active,
CUST01133,Standard,599,Annual,2023-03-30,,Active,
CUST01134,Premium,1199,Monthly,2024-04-29,2024-06-04,Churned,
CUST01135,Basic,299,Annual,2023-09-11,,Active,
CUST01136,Premium,1199,Monthly,2024-08-10,,Active,
CUST01137,Premium,1199,Monthly,2025-01-21,,Active,
CUST01138,Premium,1199,Monthly,2024-12-14,,Active,
CUST01139,Standard,599,Monthly,2023-01-13,,Active,
CUST01140,Standard,599,Annual,2023-09-02,,Active,
CUST01141,Standard,599,Monthly,2024-12-21,2025-03-14,Churned,
CUST01142,Premium,1199,Annual,2024-04-19,,Active,
CUST01143,Premium,1199,Monthly,2024-04-20,,Active,
CUST01144,Standard,599,Monthly,2023-12-07,,Active,
CUST01145,Standard,599,Monthly,2024-07-09,2025-02-15,Churned,
CUST01146,Enterprise,2999,Annual,2025-01-23,,Active,
CUST01147,Basic,299,Monthly,2023-04-24,2025-04-21,Churned,
CUST01148,Standard,599,Annual,2024-10-25,,Active,
CUST01149,Basic,299,Annual,2023-12-09,,Active,
CUST01150,Premium,1199,Annual,2024-08-17,2025-04-07,Churned,
CUST01151,Premium,1199,Monthly,2023-12-28,2024-08-03,Churned,
CUST01152,Basic,299,Annual,2024-01-17,,Active,
CUST01153,Standard,599,Monthly,2024-12-27,2025-04-22,Churned,
CUST01154,Enterprise,2999,Annual,2024-11-20,,Active,
CUST01155,Basic,299,Annual,2023-03-24,2024-02-20,Churned,
CUST01156,Basic,299,Annual,2023-06-18,,Active,
CUST01157,Basic,299,Monthly,2024-10-04,,Active,
CUST01158,Basic,299,Monthly,2024-04-30,2024-07-15,Churned,
CUST01159,Basic,299,Monthly,2023-03-06,2024-07-04,Churned,
CUST01160,Standard,599,Annual,2024-02-26,,Active,
CUST01161,Standard,599,Annual,2024-07-15,,Active,
CUST01162,Premium,1199,Annual,2023-06-25,,Active,
CUST01163,Basic,299,Monthly,2023-02-18,,Active,
CUST01164,Standard,599,Annual,2024-12-29,,Active,
CUST01165,Premium,1199,Monthly,2024-11-13,2025-01-21,Churned,
CUST01166,Basic,299,Monthly,2024-08-11,2024-12-11,Churned,
CUST01167,Standard,599,Monthly,2023-02-05,,Active,ACTIVE_WITH_CHURN_DATE
CUST01168,Basic,299,Monthly,2024-06-30,,Active,
CUST01169,Enterprise,2999,Annual,2024-04-14,,Active,
CUST01170,Standard,599,Monthly,2023-12-06,2024-01-11,Churned,
CUST01171,Standard,599,Annual,2024-08-10,,Active,
CUST01172,Basic,299,Monthly,2024-12-06,,Active,
CUST01173,Basic,299,Monthly,2023-04-30,2024-02-25,Churned,
CUST01174,Basic,299,Monthly,2023-04-05,,Active,
CUST01175,Basic,299,Annual,2025-02-24,2025-03-28,Churned,
CUST01176,Enterprise,2999,Monthly,2024-11-18,2025-02-15,Churned,
CUST01177,Standard,599,Monthly,2024-09-11,,Active,
CUST01178,Premium,1199,Monthly,2025-01-03,,Active,
CUST01179,Basic,299,Monthly,2023-12-26,2024-12-01,Churned,
CUST01180,Premium,1199,Monthly,2024-03-30,2024-12-18,Churned,
CUST01181,Enterprise,2999,Monthly,2025-01-15,,Active,
CUST01182,Standard,599,Monthly,2024-08-24,,Active,
CUST01183,Basic,299,Monthly,2023-12-10,,Active,
CUST01184,Enterprise,2999,Monthly,2024-10-16,,Active,
CUST01185,Enterprise,2999,Monthly,2025-02-12,2025-03-25,Churned,
CUST01186,Basic,299,Monthly,2024-05-17,2024-06-22,Churned,
CUST01187,Standard,599,Monthly,2025-01-27,2025-05-22,Churned,
CUST01188,Premium,1199,Annual,2024-10-17,,Active,
CUST01189,Basic,299,Annual,2024-03-03,,Active,
CUST01190,Standard,599,Monthly,2023-03-10,,Active,
CUST01191,Standard,599,Annual,2024-10-05,,Active,
CUST01192,Basic,299,Monthly,2023-09-23,2024-01-15,Churned,
CUST01193,Basic,299,Monthly,2023-05-19,,Active,
CUST01194,Basic,299,Monthly,2023-02-19,,Active,
CUST01195,Standard,599,Monthly,2025-02-23,,Active,
CUST01196,Premium,1199,Annual,2023-11-20,,Active,
CUST01197,Standard,599,Monthly,2023-04-09,,Active,
CUST01198,Basic,299,Annual,2023-10-16,2024-12-31,Churned,
CUST01199,Basic,299,Monthly,2023-04-15,,Active,
CUST01200,Standard,599,Annual,2024-09-20,,Active,
CUST01201,Premium,1199,Monthly,2025-02-13,,Active,
CUST01202,Enterprise,2999,Annual,2023-05-15,2024-10-11,Churned,
CUST01203,Premium,1199,Annual,2024-03-28,,Active,
CUST01204,Basic,299,Annual,2024-12-27,,Active,
CUST01205,Basic,299,Annual,2024-12-05,,Active,
CUST01206,Premium,1199,Annual,2024-12-08,,Active,
CUST01207,Basic,299,Annual,2024-03-17,2024-06-15,Churned,
CUST01208,Standard,599,Monthly,2023-03-02,,Active,
CUST01209,Basic,299,Monthly,2025-02-11,,Active,
CUST01210,Standard,599,Annual,2023-07-09,,Active,
CUST01211,Basic,299,Annual,2024-08-16,2024-10-02,Churned,
CUST01212,Standard,599,Monthly,2023-09-05,,Active,
CUST01213,Basic,299,Monthly,2024-06-25,2025-03-13,Churned,
CUST01214,Basic,299,Annual,2024-07-04,2024-10-04,Churned,
CUST01215,Standard,599,Annual,2024-12-25,,Active,
CUST01216,Premium,1199,Monthly,2023-07-05,,Active,
CUST01217,Premium,1199,Monthly,2023-04-26,,Active,
CUST01218,Premium,1199,Monthly,2024-05-22,,Active,
CUST01219,Basic,299,Annual,2024-05-20,,Active,
CUST01220,Basic,299,Annual,2024-03-30,2024-08-04,Churned,
CUST01221,Premium,1199,Monthly,2023-03-13,2025-03-07,Churned,
CUST01222,Standard,599,Monthly,2024-11-21,,Active,
CUST01223,Basic,299,Monthly,2023-03-29,2024-11-23,Churned,
CUST01224,Enterprise,2999,Annual,2025-01-29,,Active,
CUST01225,Standard,599,Annual,2023-07-25,,Active,
CUST01226,Basic,299,Annual,2024-05-26,2024-10-12,Churned,
CUST01227,Enterprise,2999,Monthly,2024-10-21,,Active,
CUST01228,Standard,599,Monthly,2024-05-11,2024-11-29,Churned,
CUST01229,Standard,599,Annual,2024-05-16,,Active,
CUST01230,Standard,599,Monthly,2023-03-11,,Active,
CUST01231,Basic,299,Annual,2023-12-01,2024-12-05,Churned,
CUST01232,Standard,599,Monthly,2025-02-08,,Active,
CUST01233,Standard,599,Annual,2024-05-24,,Active,
CUST01234,Basic,299,Annual,2024-07-13,,Active,
CUST01235,Standard,599,Monthly,2024-01-28,2024-06-10,Churned,
CUST01236,Standard,599,Monthly,2024-07-24,,Active,
CUST01237,Basic,299,Monthly,2023-05-18,2023-12-16,Churned,
CUST01238,Standard,599,Monthly,2024-05-17,,Active,
CUST01239,Standard,599,Monthly,2023-06-10,2023-11-18,Churned,
CUST01240,Standard,599,Monthly,2024-09-23,2025-01-17,Churned,
CUST01241,Premium,1199,Monthly,2023-05-12,,Active,
CUST01242,Basic,299,Annual,2024-10-02,,Active,
CUST01243,Basic,299,Monthly,2023-12-26,2024-04-20,Churned,
CUST01244,Enterprise,2999,Monthly,2023-03-28,2023-10-24,Churned,
CUST01245,Standard,599,Annual,2023-01-21,,Active,
CUST01246,Enterprise,2999,Monthly,2024-06-11,,Active,
CUST01247,Basic,299,Monthly,2023-11-21,2024-11-13,Churned,
CUST01248,Standard,599,Monthly,2023-04-13,2023-12-15,Churned,
CUST01249,Basic,299,Annual,2024-11-14,,Active,
CUST01250,Standard,599,Monthly,2024-05-23,,Active,
CUST01251,Basic,299,Monthly,2023-09-29,,Active,
CUST01252,Premium,1199,Monthly,2023-04-05,,Active,
CUST01253,Premium,1199,Monthly,2024-08-03,2025-03-20,Churned,
CUST01254,Premium,1199,Monthly,2024-10-29,,Active,
CUST01255,Basic,299,Monthly,2023-11-17,,Active,
CUST01256,Standard,599,Monthly,2025-02-20,,Active,
CUST01257,Standard,599,Monthly,2024-08-13,,Active,
CUST01258,Premium,1199,Annual,2024-09-21,,Active,
CUST01259,Basic,299,Monthly,2024-06-18,,Active,
CUST01260,Basic,299,Annual,2025-02-22,,Active,
CUST01261,Basic,299,Monthly,2024-10-11,,Active,
CUST01262,Standard,599,Monthly,2023-09-20,2024-12-22,Churned,
CUST01263,Basic,299,Monthly,2023-01-29,,Active,
CUST01264,Standard,599,Monthly,2024-03-08,2024-10-17,Churned,
CUST01265,Premium,1199,Monthly,2023-09-22,,Active,
CUST01266,Enterprise,2999,Monthly,2023-02-13,,Active,
CUST01267,Standard,599,Monthly,2023-11-18,2024-04-10,Churned,
CUST01268,Standard,599,Annual,2024-11-18,,Active,
CUST01269,Basic,299,Annual,2023-05-24,2024-08-28,Churned,
CUST01270,Premium,1199,Annual,2024-11-11,2025-02-04,Churned,
CUST01271,Basic,299,Monthly,2024-09-06,,Active,
CUST01272,Premium,1199,Monthly,2025-02-05,,Active,
CUST01273,Standard,599,Monthly,2023-10-09,,Active,
CUST01274,Standard,599,Monthly,2024-01-19,2025-01-02,Churned,
CUST01275,Enterprise,2999,Annual,2023-09-10,,Active,
CUST01276,Basic,299,Annual,2023-11-12,,Active,
CUST01277,Standard,599,Monthly,2023-02-25,2025-03-01,Churned,
CUST01278,Basic,299,Monthly,2024-12-18,2025-01-11,Churned,
CUST01279,Basic,299,Annual,2024-02-02,,Active,
CUST01280,Enterprise,2999,Annual,2023-04-03,,Active,
CUST01281,Standard,599,Monthly,2024-03-25,,Active,
CUST01282,Standard,599,Monthly,2024-05-18,,Active,
CUST01283,Premium,1199,Monthly,2023-04-13,,Active,
CUST01284,Premium,1199,Monthly,2025-01-16,,Active,
CUST01285,Standard,599,Monthly,2024-10-18,2025-04-29,Churned,
CUST01286,Standard,599,Monthly,2023-07-24,,Active,
CUST01287,Premium,1199,Annual,2024-06-12,,Active,
CUST01288,Standard,599,Annual,2023-11-24,,Active,
CUST01289,Premium,1199,Monthly,2023-12-02,,Active,
CUST01290,Enterprise,2999,Annual,2024-01-22,,Active,
CUST01291,Standard,599,Annual,2024-10-24,,Active,
CUST01292,Premium,1199,Monthly,2023-09-26,2024-02-08,Churned,
CUST01293,Basic,299,Monthly,2023-09-24,,Active,
CUST01294,Standard,599,Monthly,2025-01-05,,Active,
CUST01295,Basic,299,Monthly,2024-12-31,2025-03-04,Churned,
CUST01296,Premium,1199,Annual,2024-03-17,,Active,
CUST01297,Basic,299,Monthly,2024-11-24,2025-02-13,Churned,
CUST01298,Basic,299,Monthly,2023-09-26,2023-12-07,Churned,
CUST01299,Standard,599,Annual,2024-10-24,,Active,
CUST01300,Standard,599,Annual,2024-02-12,,Active,
CUST01301,Basic,299,Annual,2023-03-16,,Active,
CUST01302,Enterprise,2999,Annual,2023-12-29,,Active,
CUST01303,Standard,599,Monthly,2023-09-17,,Active,
CUST01304,Enterprise,2999,Monthly,2023-05-16,2023-07-11,Churned,
CUST01305,Standard,599,Monthly,2024-05-30,2024-07-20,Churned,
CUST01306,Standard,599,Monthly,2024-12-28,,Active,
CUST01307,Premium,1199,Annual,2024-05-26,,Active,
CUST01308,Standard,599,Monthly,2023-09-27,,Active,
CUST01309,Premium,1199,Monthly,2023-11-20,,Active,
CUST01310,Standard,599,Monthly,2024-11-04,2024-12-21,Churned,
CUST01311,Basic,299,Monthly,2023-07-07,2023-07-31,Churned,
CUST01312,Basic,299,Monthly,2024-05-21,,Active,
CUST01313,Basic,299,Monthly,2024-05-19,,Active,
CUST01314,Premium,1199,Monthly,2023-07-04,,Active,
CUST01315,Basic,299,Monthly,2024-08-22,2024-12-17,Churned,
CUST01316,Basic,299,Annual,2023-03-20,,Active,
CUST01317,Standard,599,Monthly,2023-10-19,2024-04-21,Churned,
